"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"Oklahoma",2020-05-31,-382.5,390.5,8,1000,1000,1000
"Oregon",2020-05-31,-273,277,4,1000,1000,1000
"Pennsylvania",2020-05-31,-1157.5,1518.5,361,1000,1000,1000
"Rhode Island",2020-05-31,-92.5,98.5,6,1000,1000,1000
"South Carolina",2020-05-31,-450,528,78,1000,1000,1000
"South Dakota",2020-05-31,-78,81,3,1000,1000,1000
"Tennessee",2020-05-31,-753,816,63,1000,1000,1000
"Texas",2020-05-31,-2962.5,3124.5,162,1000,1000,1000
"Utah",2020-05-31,-269.5,291.5,22,1000,1000,1000
"Vermont",2020-05-31,-44,45,1,1000,1000,1000
"Virginia",2020-05-31,-667.5,711.5,44,1000,1000,1000
"Washington",2020-05-31,-462.5,473.5,11,1000,1000,1000
"West Virginia",2020-05-31,-262,266,4,1000,1000,1000
"Wisconsin",2020-05-31,-430.5,442.5,12,1000,1000,1000
"Wyoming",2020-05-31,-59,60,1,1000,1000,1000
"US",2020-04-09,1583,32899,10243,1000,1000,1000
"US",2020-04-10,1772,32899,10743,1000,1000,1000
"US",2020-04-11,1957.5,32899,11210,1000,1000,1000
"US",2020-04-12,2148.5,32899,11633,1000,1000,1000
"US",2020-04-13,2317.5,32899,12015,1000,1000,1000
"US",2020-04-14,2463.5,32899,12351,1000,1000,1000
"US",2020-04-15,2588.5,32899,12644,1000,1000,1000
"US",2020-04-16,2687.5,32899,12880,1000,1000,1000
"US",2020-04-17,2766.5,32899,13078,1000,1000,1000
"US",2020-04-18,2822.5,32899,13222,1000,1000,1000
"US",2020-04-19,2855.5,32899,13328,1000,1000,1000
"US",2020-04-20,2868.5,32899,13388,1000,1000,1000
"US",2020-04-21,2860.5,32899,13400,1000,1000,1000
"US",2020-04-22,2832.5,32899,13373,1000,1000,1000
"US",2020-04-23,2787.5,32899,13311,1000,1000,1000
"US",2020-04-24,2724.5,32899,13213,1000,1000,1000
"US",2020-04-25,2646.5,32899,13078,1000,1000,1000
"US",2020-04-26,2555.5,32899,12918,1000,1000,1000
"US",2020-04-27,2449.5,32899,12724,1000,1000,1000
"US",2020-04-28,2333.5,32899,12506,1000,1000,1000
"US",2020-04-29,2206.5,32899,12269,1000,1000,1000
"US",2020-04-30,2071.5,32899,12005,1000,1000,1000
"US",2020-05-01,1927.5,32899,11726,1000,1000,1000
"US",2020-05-02,1778.5,32899,11437,1000,1000,1000
"US",2020-05-03,1622.5,32899,11130,1000,1000,1000
"US",2020-05-04,1465.5,32899,10819,1000,1000,1000
"US",2020-05-05,1303.5,32899,10493,1000,1000,1000
"US",2020-05-06,1138.5,32899,10164,1000,1000,1000
"US",2020-05-07,973.5,32899,9835,1000,1000,1000
"US",2020-05-08,839.5,32899,9496,1000,1000,1000
"US",2020-05-09,776,32899,9154,1000,1000,1000
"US",2020-05-10,725,32899,8822,1000,1000,1000
"US",2020-05-11,674,32899,8489,1000,1000,1000
"US",2020-05-12,622,32899,8156,1000,1000,1000
"US",2020-05-13,570,32899,7826,1000,1000,1000
"US",2020-05-14,519,32899,7505,1000,1000,1000
"US",2020-05-15,468,32899,7187,1000,1000,1000
"US",2020-05-16,418,32899,6870,1000,1000,1000
"US",2020-05-17,368,32899,6571,1000,1000,1000
"US",2020-05-18,320,32899,6269,1000,1000,1000
"US",2020-05-19,272,32899,5983,1000,1000,1000
"US",2020-05-20,226,32899,5703,1000,1000,1000
"US",2020-05-21,180,32899,5430,1000,1000,1000
"US",2020-05-22,136,32899,5162,1000,1000,1000
"US",2020-05-23,94,32899,4910,1000,1000,1000
"US",2020-05-24,52,32899,4665,1000,1000,1000
"US",2020-05-25,12,32899,4426,1000,1000,1000
"US",2020-05-26,0,32899,4202,1000,1000,1000
"US",2020-05-27,0,32899,3982,1000,1000,1000
"US",2020-05-28,0,32899,3774,1000,1000,1000
"US",2020-05-29,0,32899,3573,1000,1000,1000
"US",2020-05-30,0,32899,3375,1000,1000,1000
"US",2020-05-31,0,32899,3194,1000,1000,1000
