"State","Date","Shortage","Supply","Demand","Param1","Param2","Param3"
"Idaho",2020-05-29,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-29,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-29,-1123,1147,24,1000,1000,1000
"Florida",2020-05-29,-2304,2460,156,1000,1000,1000
"Delaware",2020-05-29,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-29,-280,343,63,1000,1000,1000
"Colorado",2020-05-29,-522.5,522.5,0,1000,1000,1000
"California",2020-05-29,-3493,3494,1,1000,1000,1000
"Arkansas",2020-05-29,-326.5,327.5,1,1000,1000,1000
"Arizona",2020-05-29,-740.5,745.5,5,1000,1000,1000
"Alaska",2020-05-29,-53.5,53.5,0,1000,1000,1000
"Alabama",2020-05-29,-472,472,0,1000,1000,1000
"Wyoming",2020-05-30,-59,60,1,1000,1000,1000
"Wisconsin",2020-05-30,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-30,-266,266,0,1000,1000,1000
"Washington",2020-05-30,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-30,-697.5,711.5,14,1000,1000,1000
"Vermont",2020-05-30,-45,45,0,1000,1000,1000
"Utah",2020-05-30,-290.5,291.5,1,1000,1000,1000
"Texas",2020-05-30,-3112.5,3124.5,12,1000,1000,1000
"Tennessee",2020-05-30,-816,816,0,1000,1000,1000
"South Dakota",2020-05-30,-80,81,1,1000,1000,1000
"South Carolina",2020-05-30,-526,528,2,1000,1000,1000
"Rhode Island",2020-05-30,-82.5,98.5,16,1000,1000,1000
"Pennsylvania",2020-05-30,-1518.5,1518.5,0,1000,1000,1000
"Oregon",2020-05-30,-276,277,1,1000,1000,1000
"Oklahoma",2020-05-30,-388.5,390.5,2,1000,1000,1000
"Ohio",2020-05-30,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-30,-76,102,26,1000,1000,1000
"North Carolina",2020-05-30,-980,980,0,1000,1000,1000
"New York",2020-05-30,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-30,-185.5,186.5,1,1000,1000,1000
"New Jersey",2020-05-30,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-30,-107,107,0,1000,1000,1000
"Nevada",2020-05-30,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-30,-245,247,2,1000,1000,1000
"Montana",2020-05-30,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-30,-732.5,736.5,4,1000,1000,1000
"Mississippi",2020-05-30,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-30,-429,431,2,1000,1000,1000
"Michigan",2020-05-30,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-30,-729,741,12,1000,1000,1000
"Maryland",2020-05-30,-499,499,0,1000,1000,1000
"Maine",2020-05-30,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-30,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-30,-412.5,488.5,76,1000,1000,1000
"Kansas",2020-05-30,-261.5,262.5,1,1000,1000,1000
"Iowa",2020-05-30,-278.5,280.5,2,1000,1000,1000
"Indiana",2020-05-30,-764,764,0,1000,1000,1000
"Illinois",2020-05-30,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-30,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-30,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-30,-1127,1147,20,1000,1000,1000
"Florida",2020-05-30,-2325,2460,135,1000,1000,1000
"Delaware",2020-05-30,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-30,-291,343,52,1000,1000,1000
"Colorado",2020-05-30,-522.5,522.5,0,1000,1000,1000
"California",2020-05-30,-3494,3494,0,1000,1000,1000
"Arkansas",2020-05-30,-326.5,327.5,1,1000,1000,1000
"Arizona",2020-05-30,-741.5,745.5,4,1000,1000,1000
"Alaska",2020-05-30,-53.5,53.5,0,1000,1000,1000
"Alabama",2020-05-30,-472,472,0,1000,1000,1000
"Wyoming",2020-05-31,-59,60,1,1000,1000,1000
"Wisconsin",2020-05-31,-442.5,442.5,0,1000,1000,1000
"West Virginia",2020-05-31,-266,266,0,1000,1000,1000
"Washington",2020-05-31,-473.5,473.5,0,1000,1000,1000
"Virginia",2020-05-31,-699.5,711.5,12,1000,1000,1000
"Vermont",2020-05-31,-45,45,0,1000,1000,1000
"Utah",2020-05-31,-290.5,291.5,1,1000,1000,1000
"Texas",2020-05-31,-3114.5,3124.5,10,1000,1000,1000
"Tennessee",2020-05-31,-816,816,0,1000,1000,1000
"South Dakota",2020-05-31,-80,81,1,1000,1000,1000
"South Carolina",2020-05-31,-526,528,2,1000,1000,1000
"Rhode Island",2020-05-31,-85.5,98.5,13,1000,1000,1000
"Pennsylvania",2020-05-31,-1518.5,1518.5,0,1000,1000,1000
"Oregon",2020-05-31,-276,277,1,1000,1000,1000
"Oklahoma",2020-05-31,-388.5,390.5,2,1000,1000,1000
"Ohio",2020-05-31,-1382.5,1382.5,0,1000,1000,1000
"North Dakota",2020-05-31,-79,102,23,1000,1000,1000
"North Carolina",2020-05-31,-980,980,0,1000,1000,1000
"New York",2020-05-31,-2262,2262,0,1000,1000,1000
"New Mexico",2020-05-31,-186.5,186.5,0,1000,1000,1000
"New Jersey",2020-05-31,-751,751,0,1000,1000,1000
"New Hampshire",2020-05-31,-107,107,0,1000,1000,1000
"Nevada",2020-05-31,-429.5,429.5,0,1000,1000,1000
"Nebraska",2020-05-31,-245,247,2,1000,1000,1000
"Montana",2020-05-31,-85.5,85.5,0,1000,1000,1000
"Missouri",2020-05-31,-733.5,736.5,3,1000,1000,1000
"Mississippi",2020-05-31,-385.5,385.5,0,1000,1000,1000
"Minnesota",2020-05-31,-430,431,1,1000,1000,1000
"Michigan",2020-05-31,-933,933,0,1000,1000,1000
"Massachusetts",2020-05-31,-732,741,9,1000,1000,1000
"Maryland",2020-05-31,-499,499,0,1000,1000,1000
"Maine",2020-05-31,-108.5,108.5,0,1000,1000,1000
"Louisiana",2020-05-31,-568.5,568.5,0,1000,1000,1000
"Kentucky",2020-05-31,-420.5,488.5,68,1000,1000,1000
"Kansas",2020-05-31,-261.5,262.5,1,1000,1000,1000
"Iowa",2020-05-31,-278.5,280.5,2,1000,1000,1000
"Indiana",2020-05-31,-764,764,0,1000,1000,1000
"Illinois",2020-05-31,-1141,1141,0,1000,1000,1000
"Idaho",2020-05-31,-103.5,103.5,0,1000,1000,1000
"Hawaii",2020-05-31,-125.5,125.5,0,1000,1000,1000
"Georgia",2020-05-31,-1131,1147,16,1000,1000,1000
"Florida",2020-05-31,-2344,2460,116,1000,1000,1000
"Delaware",2020-05-31,-108.5,108.5,0,1000,1000,1000
"Connecticut",2020-05-31,-300,343,43,1000,1000,1000
"Colorado",2020-05-31,-522.5,522.5,0,1000,1000,1000
"California",2020-05-31,-3494,3494,0,1000,1000,1000
"Arkansas",2020-05-31,-326.5,327.5,1,1000,1000,1000
"Arizona",2020-05-31,-741.5,745.5,4,1000,1000,1000
"Alaska",2020-05-31,-53.5,53.5,0,1000,1000,1000
"Alabama",2020-05-31,-472,472,0,1000,1000,1000
"US",2020-04-07,6243.5,32899,17892,1000,1000,1000
"US",2020-04-08,6862.5,32899,19157,1000,1000,1000
"US",2020-04-09,7422.5,32899,20424,1000,1000,1000
"US",2020-04-10,8007.5,32899,21562,1000,1000,1000
"US",2020-04-11,8502.5,32899,22519,1000,1000,1000
"US",2020-04-12,8793.5,32899,23339,1000,1000,1000
"US",2020-04-13,8933,32899,23923,1000,1000,1000
"US",2020-04-14,9127,32899,24561,1000,1000,1000
"US",2020-04-15,9011,32899,24808,1000,1000,1000
"US",2020-04-16,8855,32899,24989,1000,1000,1000
"US",2020-04-17,8528.5,32899,24887,1000,1000,1000
"US",2020-04-18,8208.5,32899,24639,1000,1000,1000
"US",2020-04-19,7670.5,32899,24117,1000,1000,1000
"US",2020-04-20,7105.5,32899,23497,1000,1000,1000
"US",2020-04-21,6716.5,32899,22635,1000,1000,1000
"US",2020-04-22,6213.5,32899,21585,1000,1000,1000
"US",2020-04-23,5585.5,32899,20332,1000,1000,1000
"US",2020-04-24,5047.5,32899,18983,1000,1000,1000
"US",2020-04-25,4501.5,32899,17608,1000,1000,1000
"US",2020-04-26,3937.5,32899,16238,1000,1000,1000
"US",2020-04-27,3374,32899,14902,1000,1000,1000
"US",2020-04-28,2897,32899,13709,1000,1000,1000
"US",2020-04-29,2486.5,32899,12626,1000,1000,1000
"US",2020-04-30,2171.5,32899,11725,1000,1000,1000
"US",2020-05-01,1908.5,32899,10824,1000,1000,1000
"US",2020-05-02,1744.5,32899,9961,1000,1000,1000
"US",2020-05-03,1561.5,32899,9117,1000,1000,1000
"US",2020-05-04,1380.5,32899,8318,1000,1000,1000
"US",2020-05-05,1196.5,32899,7566,1000,1000,1000
"US",2020-05-06,1023.5,32899,6871,1000,1000,1000
"US",2020-05-07,851.5,32899,6231,1000,1000,1000
"US",2020-05-08,691.5,32899,5649,1000,1000,1000
"US",2020-05-09,613.5,32899,5145,1000,1000,1000
"US",2020-05-10,534.5,32899,4716,1000,1000,1000
"US",2020-05-11,464.5,32899,4311,1000,1000,1000
"US",2020-05-12,384.5,32899,3915,1000,1000,1000
"US",2020-05-13,308.5,32899,3554,1000,1000,1000
"US",2020-05-14,238.5,32899,3210,1000,1000,1000
"US",2020-05-15,174.5,32899,2898,1000,1000,1000
"US",2020-05-16,116.5,32899,2599,1000,1000,1000
"US",2020-05-17,57.5,32899,2326,1000,1000,1000
"US",2020-05-18,3.5,32899,2074,1000,1000,1000
"US",2020-05-19,0,32899,1835,1000,1000,1000
"US",2020-05-20,0,32899,1624,1000,1000,1000
"US",2020-05-21,0,32899,1429,1000,1000,1000
"US",2020-05-22,0,32899,1253,1000,1000,1000
"US",2020-05-23,0,32899,1096,1000,1000,1000
"US",2020-05-24,0,32899,953,1000,1000,1000
"US",2020-05-25,0,32899,830,1000,1000,1000
"US",2020-05-26,0,32899,715,1000,1000,1000
"US",2020-05-27,0,32899,619,1000,1000,1000
"US",2020-05-28,0,32899,531,1000,1000,1000
"US",2020-05-29,0,32899,454,1000,1000,1000
"US",2020-05-30,0,32899,388,1000,1000,1000
"US",2020-05-31,0,32899,332,1000,1000,1000
